gene_id	Count_CT	Count_HL	FoldChange	Gene_description
AT5G40760	552.0397742794	1163.6922726353	2.10798628442002	Encodes a cytosolic glucose-6-phosphate dehydrogenase that is insensitive to reduction by DTT and whose mRNA is expressed ubiquitously. The mRNA is cell-to-cell mobile.
AT5G40770	2005.0556637201	5717.1702523532	2.85137732373264	prohibitin 3
AT5G40800	14.8311762186	33.3089660231	2.24587487412676	hypothetical protein;(source:Araport11)
AT5G40810	3648.4453671934	5149.563724824	1.41144054701451	Cytochrome C1 family;(source:Araport11)
AT5G40840	114.1715654659	211.1683552896	1.84957046378304	Cohesion family protein SYN2 (SYN2). Plays a role in somatic DNA double strand break damage repair.
AT5G40850	1216.6687162681	3038.6880594257	2.49754762228645	Encodes a urophorphyrin III methylase that  catalyzes S-adenosyl-L-methionine-dependent transmethylation in a multistep process involving the formation of a covalently linked complex with S-adenosyl-L-methionine. The mRNA is cell-to-cell mobile.
AT5G41010	495.8023281131	1297.2601070076	2.61648651781174	Non-catalytic subunit common to nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB12.
AT5G41020	374.7633215994	646.366496686	1.72473254300197	myb family transcription factor;(source:Araport11)
AT5G41070	92.9301509429	255.8691528029	2.7533491574776	Encodes a double-stranded RNA binding protein.
AT5G41190	873.4411894031	2004.9438192343	2.29545371063214	Encodes a cytoplasmic protein with RNA endonuclease activity. Mutants display aberrant RNA processing and male and female gametophyte development.
AT5G41270	108.7636426016	183.4441211955	1.68663090723666	RNase P Rpr2/Rpp21 subunit domain protein;(source:Araport11)
AT5G41315	19.8152733215	179.7925342559	9.07343196022541	Encodes a basic helix loop helix domain protein that interacts with GL1 in trichome development.GL3 interacts with JAZ and DELLA proteins to regulate trichome initiation.
AT5G41360	282.7255414707	500.2958660999	1.76954605338247	Encodes XPB2, a DNA repair protein and transcription factor.  Arabidopsis thaliana has duplicated XPB gene (AtXPB1 and AtXPB2, with high similarity to each other). XPB proteins are involved in both DNA repair and transcription, they are component of the transcription factor IIH (TFIIH) and are responsible for DNA helicase activity during nucleotide (nt) excision repair (NER). Complementation assays in yeast rad25 mutant strains suggest the involvement of AtXPB2 in DNA repair. Although both genes are expressed in a constitutive manner during the plant life cycle, Northern blot analyses suggest that light modulates the expression level of both XPB copies.
AT5G41380	3.9102386823	31.5868471583	8.07798442107392	CCT motif family protein;(source:Araport11)
AT5G41400	161.5140964748	663.3463399122	4.10704919502613	RING/U-box superfamily protein;(source:Araport11)
AT5G41460	464.6877994038	1940.8633428328	4.17670389737572	transferring glycosyl group transferase (DUF604);(source:Araport11)
AT5G41520	5593.7152991781	11080.6409439695	1.98090899363391	The gene belongs  to  the  three-member  Arabidopsis  gene  family  encoding  the  eukaryote-specific protein S10e of the small cytoplasmic ribosomal subunit.
AT5G41650	76.6033347768	212.6033852035	2.77538028628864	Lactoylglutathione lyase / glyoxalase I family protein;(source:Araport11)
AT5G41670	2136.24189805	3238.4937255276	1.51597706630684	6-phosphogluconate dehydrogenase family protein;(source:Araport11)
AT5G41685	169.9407088611	245.7337171518	1.44599677616179	Mitochondrial outer membrane translocase complex, subunit Tom7;(source:Araport11)
AT5G41770	1329.6157023859	1678.4381722136	1.26234833809631	crooked neck protein, putative / cell cycle protein;(source:Araport11)
AT5G41970	1332.2050062496	2984.0752037498	2.23995195165233	Metal-dependent protein hydrolase;(source:Araport11)
AT5G42020	3590.8546864657	7927.9000748122	2.20780309063836	Luminal binding protein (BiP2) involved in polar nuclei fusion during proliferation of endosperm nuclei.
AT5G42060	212.0036926054	451.087995054	2.12773650076749	DEK, chromatin associated protein;(source:Araport11)
AT5G42110	237.2662773013	472.3301723088	1.99071767670126	hypothetical protein;(source:Araport11)
AT5G42130	1190.7536537518	1889.4881680165	1.58680022695135	Encodes a protein belonging to the mitochondrial carrier family and similar to animal mitoferrin but likely NOT to be located in the mitochondria, but rather in chloroplasts. It is likely to be involved in transporting iron into the chloroplast.
AT5G42150	507.2704225462	1692.4966935511	3.33647817480814	Glutathione S-transferase family protein;(source:Araport11)
AT5G42270	17816.8204145747	40139.5200890753	2.25290030179795	VAR1 contains a conserved motif for ATPase and a metalloprotease characteristic to FtsH proteins, and is targeted into chloroplasts. A VAR1-fusion protein synthesized in vitro exhibited ATPase activity and partial metalloprotease activity. This protein is located to the thylakoid membrane and forms a complex with VAR2. FtsH1 (VAR1) and FtsH5 are interchangeable in thylakoid membranes. Phosphorylation of this protein is dependent on calcium. The mRNA is cell-to-cell mobile.
AT5G42390	6476.1887403218	11870.6939330421	1.83297528979247	Encodes a chloroplast-localized metalloprotease that is essential for embryo development.  Mutants do not progress normally beyond the 16-cell stage. The mRNA is cell-to-cell mobile.
AT5G42540	1603.6977226818	2429.3573739123	1.51484743013152	Encodes a protein with similarity to yeast 5'-3'exonucleases and can functionally complement the yeast mutations. In Arabidopsis XRN2 acts as a suppressor of posttranscriptional gene silencing.
AT5G42740	2433.6123568199	3505.2507811808	1.44034885891246	Sugar isomerase (SIS) family protein;(source:Araport11)
AT5G42760	60.6285722759	448.4401994906	7.39651591084648	Leucine carboxyl methyltransferase;(source:Araport11)
AT5G42780	58.3509775376	91.5312458622	1.56863260436759	homeobox protein 27;(source:Araport11)
AT5G42800	102.7113042454	6274.212444311	61.0858998472117	dihydroflavonol reductase. Catalyzes the conversion of dihydroquercetin to leucocyanidin in the biosynthesis of anthocyanins. Not expressed in roots (qRT-PCR). The mRNA is cell-to-cell mobile.
AT5G42810	323.4199986164	867.2921159313	2.68162797489828	Encodes an inositol tetra-/pentaphosphate 2-kinase, involved in the biosynthesis of phytic acid, a regulator of intracellular signaling, a highly abundant animal antinutrient, and a phosphate and mineral storage compound in plant seeds. Is also required for growth and modulates phosphate homeostasis at the transcriptional level.
AT5G42840	8.0140077591	22.8242406205	2.84804323961164	Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)
AT5G42890	1382.892615398	2040.6594977867	1.47564566840889	sterol carrier protein 2;(source:Araport11)
AT5G42960	597.2359960391	1172.9056364368	1.96388972569566	outer envelope pore 24B-like protein;(source:Araport11)
AT5G42965	1.0916263164	6.8515529195	6.27646367311414	Polynucleotidyl transferase, ribonuclease H-like superfamily protein;(source:Araport11)
AT5G42970	696.7225221814	1009.617743519	1.44909589022319	encodes subunit 4 of COP9 signalosome complex. sequence is similar to a subunit of the 19S regulatory particle of the 26S proteasome. recessive mutation causes derepression of photomorphogenesis.
AT5G42990	224.5586684772	333.0045459132	1.48292892975989	ubiquitin-conjugating enzyme 18;(source:Araport11)
AT5G43070	302.9970174705	489.3038605645	1.61488012208615	WPP family members contains an NE targeting domain. This domain, called the WPP domain  after a highly conserved Trp-Pro-Pro motif, is necessary and sufficient for NE targeting of WPP1. RNAi suppression of WPP1 resulted in reduced mitotic activity.
AT5G43130	1022.0207190072	1511.7286337428	1.47915654313868	TBP-associated factor 4;(source:Araport11)
AT5G43140	250.0274827644	443.9936701396	1.7757794672435	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein;(source:Araport11)
AT5G43150	604.1265357638	1025.8574827299	1.69808379867457	elongation factor;(source:Araport11)
AT5G43190	307.2799303673	647.675094049	2.10776894304427	Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)
AT5G43200	2.179979252	15.8489948073	7.27025029837302	Zinc finger, C3HC4 type (RING finger) family protein;(source:Araport11)
AT5G43260	740.8941007389	1661.6967054158	2.2428262065504	chaperone protein dnaJ-like protein;(source:Araport11)
AT5G43330	558.7485774814	941.1380447441	1.68436767926345	predicted to encode a cytosolic malate dehydrogenase. The mRNA is cell-to-cell mobile.
AT5G43380	40.4122657179	99.6377779155	2.46553307876937	encodes a type I serine/threonine protein phosphatase expressed in expressed in roots, rosettes and flowers.
AT5G43400	186.7766877709	662.0775291419	3.54475463208772	plant/protein;(source:Araport11)
AT5G43720	507.9729945092	809.849384788	1.59427645473648	rRNA-processing EFG1-like protein (DUF2361);(source:Araport11)
AT5G43790	186.2724417158	331.2919151954	1.7785342380429	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G43920	743.856684659	1270.2298264244	1.70762709083767	transducin family protein / WD-40 repeat family protein;(source:Araport11)
AT5G43960	1950.320320523	3494.1995436351	1.79160290074714	Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein;(source:Araport11)
AT5G43970	824.3583364708	1474.6836337463	1.7888866631223	Subunit of the TOM complex, a translocase in the outer mitochondrial membrane that selectively allows proteins with a mitochondrial targeting sequence to enter the mitochondrion.
AT5G44050	66.7516385588	404.7234884133	6.06312439891327	MATE efflux family protein;(source:Araport11)
AT5G44110	256.8209159044	1645.7545767225	6.40817968788462	Encodes a member of the NAP subfamily of ABC transporters whose expression pattern is regulated by light and sucrose.
AT5G44170	229.8690397256	359.6312920716	1.56450513083841	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
AT5G44230	137.1589058102	249.3852312395	1.8182212067556	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G44320	1558.7676755991	2384.1001794301	1.52947755894014	Eukaryotic translation initiation factor 3 subunit 7 (eIF-3);(source:Araport11)
AT5G44450	604.8866210928	850.7010985586	1.40638107852626	alpha amino-terminal protein methyltransferase;(source:Araport11)
AT5G44490	110.2750062449	356.3089036163	3.23109393279022	FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein;(source:Araport11)
AT5G44500	129.2353169329	232.9122831115	1.80223400722908	Small nuclear ribonucleoprotein family protein;(source:Araport11)
AT5G44670	188.1099517291	310.7336840561	1.65187264788411	glycosyltransferase family protein (DUF23);(source:Araport11)
AT5G44710	243.198150376	472.3290477209	1.94215723676619	37S ribosomal protein S27;(source:Araport11)
AT5G44780	49.1517084699	149.3531168042	3.0386149628077	high molecular weight subunit-like glutenin;(source:Araport11)
AT5G44785	1132.9089356687	2370.7145346261	2.09259055161992	organellar single-stranded DNA binding protein 3;(source:Araport11)
AT5G45140	694.7777682197	2675.8022312023	3.85130663875268	Encodes a subunit of RNA polymerase III (aka RNA polymerase C).
AT5G45280	633.3249536503	1280.487945036	2.02184982236314	Pectinacetylesterase family protein;(source:Araport11)
AT5G45410	685.1019159714	1556.3050715346	2.27164022644416	zinc finger B-box protein;(source:Araport11)
AT5G45590	321.4910696218	529.2683103163	1.64629241782339	Ribosomal protein L35;(source:Araport11)
AT5G45775	3091.1795299824	7521.9583853886	2.43336186476087	Ribosomal L5P family protein;(source:Araport11)
AT5G45850	49.9531251	210.4544236206	4.2130381872865	hypothetical protein (DUF688);(source:Araport11)
AT5G45860	1.6764843456	22.6401802215	13.5045580836589	Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.
AT5G45870	0.2847136599	61.62109609	216.431821752575	Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.
AT5G45960	86.0461711457	174.307363362	2.02574223862732	GDSL-motif  esterase/acyltransferase/lipase. Enzyme group with broad substrate specificity that may catalyze acyltransfer or hydrolase reactions with lipid and non-lipid substrates.
AT5G45970	16.5754653667	39.8905213697	2.40660038721083	Encodes a Rac-like protein ARAC2.  A member of ROP GTPase gene family.
AT5G46100	133.2300775782	250.0059868899	1.87649809588348	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G46115	6.5838926981	34.5352403459	5.24541360703923	hypothetical protein;(source:Araport11)
AT5G46160	640.3777416922	1101.1176394526	1.71948143691393	Ribosomal protein L14p/L23e family protein;(source:Araport11)
AT5G46180	681.9266967086	883.1388918258	1.29506425850223	Encodes an ornithine delta-aminotransferase that is transcriptionally up-regulated in young seedlings and in response to salt stress. It is unlikely to play a role in salt-stress-induced proline accumulation, however, it appears to participate in arginine and ornithine catabolism.
AT5G46240	664.8418460826	1016.6252872988	1.52912349499206	Encodes a potassium channel protein (KAT1). ABA triggers KAT1 endocytosis  both in epidermal cells as  well as guard cells. Upon removal of ABA, KAT1 is recycled back to the plasma membrane. KAT1 is localized  within 0.5?0.6 &#956;m diameter microdomains at the  plasma membrane surface.  KAT1 belongs to the Shaker family K+ channel. This family includes five groups based on phylogenetic analysis (FEBS Letters (2007) 581: 2357): I (inward rectifying channel): AKT1 (AT2G26650), AKT5 (AT4G32500) and SPIK (also known as AKT6, AT2G25600); II (inward rectifying channel): KAT1 (AT5G46240) and KAT2 (AT4G18290); III (weakly inward rectifying channel): AKT2 (AT4G22200); IV (regulatory subunit involved in inwardly rectifying conductance formation): KAT3 (also known as AtKC1, AT4G32650); V (outward rectifying channel): SKOR (AT3G02850) and GORK (AT5G37500).
AT5G46290	4221.5968168399	6447.9225784425	1.52736579502851	Encodes beta-ketoacyl-[acyl carrier protein] synthase I (KASI).  Crucial for fatty acid synthesis.  Plays a role in chloroplast division and embryo development.
AT5G46420	5367.4868405546	7669.5176200599	1.42888428940562	16S rRNA processing protein RimM family;(source:Araport11)
AT5G46430	4522.7819232747	7429.6321456209	1.64271288593139	Ribosomal protein L32e;(source:Araport11)
AT5G06825	7.9480753457	29.6838133611	3.73471715730014	None;(source:Araport11)
AT5G46550	575.628753684	849.2661947398	1.47537139050913	DNA-binding bromodomain-containing protein;(source:Araport11)
AT5G46580	4208.9162058193	10203.6120274047	2.42428490576673	pentatricopeptide (PPR) repeat-containing protein;(source:Araport11)
AT5G46590	9.8840224992	22.1298687706	2.23895370254278	NAC domain containing protein 96;(source:Araport11)
AT5G46670	0.2627361887	25.8973474653	98.567873704183	Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)
AT5G46840	625.5124945786	1078.7566529602	1.72459649057361	RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)
AT5G46920	415.5055423705	698.5111263817	1.68111145376455	Intron maturase, type II family protein;(source:Araport11)
AT5G47050	106.6574289758	176.968281981	1.65922133770122	SBP (S-ribonuclease binding protein) family protein;(source:Araport11)
AT5G47060	310.1041026301	599.9909601374	1.9348049737126	hypothetical protein (DUF581);(source:Araport11)
AT5G47100	349.3638915176	503.2860148852	1.44057822546852	member of AtCBLs (Calcineurin B-like Calcium Sensor Proteins. CBL9 interacts with and targets CIPK23 to the plasma membrane in vivo.
AT5G47190	9475.0312199856	12651.797649869	1.33527767414451	Ribosomal protein L19 family protein;(source:Araport11)
AT5G47210	12377.3255998352	24294.2136639059	1.96279991731246	Hyaluronan / mRNA binding family;(source:Araport11)
AT5G47320	1033.7354558074	1478.618123215	1.43036413708005	Nuclear encoded mitochondrial ribosome subunit. The mRNA is cell-to-cell mobile.
AT5G47455	427.3787584403	686.0315148247	1.60520732787081	hypothetical protein;(source:Araport11)
AT5G47460	46.8389854669	107.3440054793	2.29176623723324	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G47600	1.6830311072	7.5453831237	4.48321073295727	HSP20-like chaperones superfamily protein;(source:Araport11)
AT5G47610	149.3562306502	569.4119875358	3.81244213955421	RING/U-box superfamily protein;(source:Araport11)
AT5G47630	490.1669691702	841.9029241149	1.71758396029857	Encodes a member of the mitochondrial acyl carrier protein (ACP) family.  Its role is currently obscure as it is weakly expressed and has not yet been identified by mitochondrial proteome analysis.
AT5G47660	195.5984298404	269.6849216278	1.37876833596186	Homeodomain-like superfamily protein;(source:Araport11)
AT5G47700	4219.1315931639	8468.664508505	2.00720558757315	60S acidic ribosomal protein family;(source:Araport11)
AT5G47870	591.2488896176	2891.4301280445	4.89037726551094	cobalt ion-binding protein;(source:Araport11)
AT5G47910	689.949480544	1163.356084125	1.68614676426415	NADPH/respiratory burst oxidase protein D (RbohD).Interacts with AtrbohF gene to fine tune the spatial control of ROI production and hypersensitive response to cell in and around infection site. The mRNA is cell-to-cell mobile.
AT5G47920	14.7011837809	39.5164429259	2.68797693538396	transcription elongation factor;(source:Araport11)
AT5G47930	3926.826039448	8564.2334915267	2.18095566380898	Zinc-binding ribosomal protein family protein;(source:Araport11)
AT5G47970	432.3598112436	567.6804424688	1.31298152072917	Aldolase-type TIM barrel family protein;(source:Araport11)
AT5G48030	1058.4163677494	3583.1150838722	3.38535494447358	encodes a mitochondrially targeted DNAJ protein involved in female gametophyte development.
AT5G48180	930.8007090745	1972.3741897695	2.11900804387079	Encodes a nitrile-specifier protein NSP5. NSP5 is one out of five (At3g16400/NSP1, At2g33070/NSP2, At3g16390/NSP3, At3g16410/NSP4 and At5g48180/NSP5) A. thaliana epithiospecifier protein (ESP) homologues that promote simple nitrile, but not epithionitrile or thiocyanate formation.
AT5G48240	509.1628861548	1641.3917456442	3.22370657853717	Rrp15p protein;(source:Araport11)
AT5G48300	9445.3056005769	15321.7019432504	1.62214994317543	Encodes the small subunit of ADP-glucose pyrophosphorylase. The small subunit is the catalytic isoform responsible for ADP-glucose pyrophosphorylase activity. The presence of the small subunit is required for large subunit stability. Two isoforms of the small subunit (ApS1 and ApS2) have been described. ApS1 is the major small subunit isoform present in all plant tissues tested. The mRNA is cell-to-cell mobile.
AT5G07095	12.0387508992	43.9364340484	3.64958411518588	None;(source:Araport11)
AT5G07105	5.2515076641	29.9412604966	5.70145992574331	None;(source:Araport11)
AT5G48470	988.3458578294	5066.8858045176	5.12663230627128	hypothetical protein;(source:Araport11)
AT5G48570	187.2692038592	1047.0047160639	5.59090707114396	Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.
AT5G48650	15.4772922887	33.7700127285	2.18190702214467	Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein;(source:Araport11)
AT5G48680	400.1967014353	547.6629357046	1.36848438215611	Sterile alpha motif (SAM) domain-containing protein;(source:Araport11)
AT5G48730	447.1933753186	761.5605339553	1.70297812084701	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G48740	38.9358012581	79.374707752	2.03860470793541	Leucine-rich repeat protein kinase family protein;(source:Araport11)
AT5G48760	1545.6962831431	3318.8623095946	2.14716328543267	Ribosomal protein L13 family protein;(source:Araport11)
AT5G48840	658.9617479281	874.8447068008	1.32761075973147	Encodes a pantothenate synthetase that appears to be located in the cytosol. This protein is expected to play a role in pantothenate (vitamin B5) biosynthesis. Analysis of the catalytic properties of this enzyme indicate that it might be able to synthesize adequate amounts of pantothenate even in the presence of low levels of pantoate.
AT5G48850	9.1584729656	65.3881375464	7.13963318907021	Homologous to the wheat sulphate deficiency-induced gene sdi1. Expression in root and leaf is induced by sulfur starvation. Knockout mutants retained higher root and leaf sulfate concentrations, indicating a role in regulation of stored sulfate pools.
AT5G48880	2539.740330518	27916.8005746474	10.9919901019777	Encodes a peroxisomal 3-keto-acyl-CoA thiolase 2 precursor. EC2.3.1.16 thiolases. AT5G48880.1 is named PKT1 and AT5G48880.2 is named PKT2.
AT5G48960	1344.4380452579	2725.289318578	2.02708434813388	HAD-superfamily hydrolase, subfamily IG, 5-nucleotidase;(source:Araport11)
AT5G48970	361.0429405847	628.1538064107	1.73983129373315	Encodes a mitochondrial thiamin diphosphate carrier.
AT5G49030	4753.3852533057	7462.324741952	1.56989689332721	tRNA synthetase class I (I, L, M and V) family protein;(source:Araport11)
AT5G49110	138.0077292089	314.1526746239	2.2763411616488	fanconi anemia group I-like protein;(source:Araport11)
AT5G49210	547.7276873069	974.0826283722	1.77840677209806	stress response NST1-like protein;(source:Araport11)
AT5G49220	617.3780215381	774.5448756503	1.25457150826433	hypothetical protein (DUF789);(source:Araport11)
AT5G49330	54.2542200196	3828.3120195551	70.5624745535384	Member of the R2R3 factor gene family.
AT5G49480	283.2414426564	2805.9955927359	9.90672680671187	AtCP1 encodes a novel Ca2+-binding protein, which shares sequence similarities with calmodulins. The expression of AtCP1 is induced by NaCl. The mRNA is cell-to-cell mobile.
AT5G49510	1060.765626609	1588.8704118695	1.49785246807885	prefoldin 3;(source:Araport11)
AT5G49560	56.1666741697	174.2690034687	3.10271181345311	Putative methyltransferase family protein;(source:Araport11)
AT5G49910	9984.2338165477	43285.3812221673	4.33537335137593	Stromal heat shock protein involved in protein import into chloroplast. The mRNA is cell-to-cell mobile.
AT5G49920	1.6170986938	8.9919530357	5.56054684242551	Octicosapeptide/Phox/Bem1p family protein;(source:Araport11)
AT5G49970	1972.8240154921	2542.7349945756	1.28888079960915	encodes the bifunctional pyridoxine (pyridoxamine) 5?-phosphate oxidase (PPOX)(EC 1.4.3.5) that is involved in the formation of pyridoxal 5'-phosphate (member of the vitamin B6 group). NAD(P)HX epimerase (AT5G49970) interconverts the two epimers of NAD(P)HX.
AT5G49990	285.1396621735	402.9574478246	1.41319325678169	Xanthine/uracil permease family protein;(source:Araport11)
AT5G50100	678.0508989783	2405.819412643	3.54813984653384	Putative thiol-disulfide oxidoreductase DCC;(source:Araport11)
AT5G50110	307.9473234299	515.4493954419	1.67382326854104	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
AT5G50210	969.4041675607	1435.9231264495	1.48124298873472	Encodes an Fe-S binding protein with quinolinate synthase (QS) activity and cysteine desulfurase activator activity. The QS activity was demonstrated by functional complementation of corresponding E. coli mutants and complementation of embryo-lethal phenotypes of the QS homozygous null allele in Arabidopsis. The SufE domain of the protein also stimulates the cysteine desulfurase activity of CpNifS (AT1G08490) in vitro. This protein binds a (4Fe-Su)2+ cluster in its NadA domain and is localized in the chloroplast.
AT5G50240	114.590882031	193.04426912	1.68463900179925	L-isoaspartyl methyltransferase 2 (PIMT2)gene,  alternatively spliced.
AT5G50250	3212.1828706255	4917.9430930217	1.5310283664093	Encodes a RNA binding protein.  A substrate of the type III effector HopU1 (mono-ADP-ribosyltransferase).  Supports editing of specific CP31A-dependent sites.
AT5G50280	774.625265868	1390.7101632119	1.79533282025542	Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)
AT5G50310	1293.411960531	2475.4242729505	1.91387148757634	Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)
AT5G50320	794.3324162825	1125.1103591561	1.41642256578379	A subunit of Elongator, a histone acetyl transferase complex, consisting of six subunits (ELP1?ELP6), that copurifies with the elongating RNAPII in yeast and humans. Three Arabidopsis thaliana genes, encoding homologs of the yeast Elongator subunits ELP1, ELP3 (histone acetyl transferase), and ELP4 are responsible for the narrow leaf phenotype in elongata mutants and for reduced root growth that results from a decreased cell division rate. Two lines with RNAi constructs directed against HAG3 grow normally and can produce root calli, but have defects in agrobacterium-mediated transformation.
AT5G50370	497.3838777805	1131.4389577265	2.27478012109153	Adenylate kinase family protein;(source:Araport11)
AT5G50390	192.7951336434	353.8116622648	1.8351690500613	Pentatricopeptide repeat (PPR-like) superfamily protein;(source:Araport11)
AT5G50800	48.7676214753	247.9064569877	5.08342317070478	Encodes a member of the SWEET sucrose efflux transporter family proteins, together with RPG1, it is involved in pollen development. Together with SWEET14, it is likely involved in modulating the GA response and is required  for  proper development of anthers, seeds and seedlings.
AT5G50810	584.056181124	1714.1427057967	2.93489352770461	Encodes a small zinc finger-like protein that is a component of the mitochondrial protein import apparatus.
AT5G50920	46186.5748540223	62925.0324027176	1.36240958766912	Encodes a protein that is similar to ATP-dependent Clp protease ATP-binding subunit / ClpC. Involved in protein import into the chloroplast. May provide ATP source that drives the TIC (Translocon at the Inner envelope membrane of Chloroplasts) translocation machinery. Association of Hsp93 with the inner envelope membrane through its N domain is important for the functions of Hsp93 in vivo.
AT5G51010	1019.5631058902	3073.6104794567	3.01463485849958	Rubredoxin-like superfamily protein;(source:Araport11)
AT5G51030	4.1664281094	15.7097517134	3.77055628968055	NAD(P)-binding Rossmann-fold superfamily protein;(source:Araport11)
AT5G51040	622.242761365	3058.0042595593	4.91448747889172	Encodes succinate dehydrogenase assembly factor 2 (SDHAF2), a low abundance mitochondrial protein needed for assembly and activity of mitochondrial complex II and for normal root elongation.Sdhaf2 knockdown line showed lowered SDH1 protein abundance, lowered maximal SDH activity and less protein-bound FAD at the molecular mass of SDH1.
AT5G51100	1062.5126274004	2441.0493475489	2.29743090538256	Fe superoxide dismutase whose mRNA levels are increased in response to exposure to UV-B.
AT5G51110	5946.6501077723	9634.6657040121	1.62018372182677	Encodes a ubiquitination target of the intracellular E3 ligase SDIR1.  Its selectively regulates the expression of the downstream basic region/leucine zipper motif transcription factor gene ABA-INSENSITIVE5, rather than ABA-RESPONSIVE ELEMENTS BINDING FACTOR3 (ABF3) or ABF4, to regulate ABA-mediated seed germination and the plant salt response.
AT5G51130	117.741092758	238.9396363823	2.02936486136923	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
AT5G07735	3.5343417571	19.0387329604	5.38678324532534	None;(source:Araport11)
AT5G51220	494.9418694875	2030.9142201487	4.10333888755797	ubiquinol-cytochrome C chaperone family protein;(source:Araport11)
AT5G51440	22.1489230604	1194.9197278812	53.9493376098991	HSP20-like chaperones superfamily protein;(source:Araport11)
AT5G51540	225.7358234564	737.9735966864	3.26919132899142	Mitochondrial ATP-independent protease
AT5G51660	1044.0621558032	1708.6920587349	1.636580781362	cleavage and polyadenylation specificity factor 160;(source:Araport11)
AT5G51720	386.4034909891	2467.4326992995	6.38563769955459	Encodes a protein with biochemical, structural, and biophysical characteristics of a NEET protein.  It plays a key role in plant development, senescence, reactive oxygen homeostasis, and Fe metabolism.
AT5G51770	314.7046921106	456.8272173791	1.45160599390921	Protein kinase superfamily protein;(source:Araport11)
AT5G51940	685.142317747	1031.2839731269	1.50521132093861	One of two highly similar proteins that can serve as a non-catalytic subunit of nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB6 and the E. coli RNA polymerase omega subunit. Probably redundant with At2g04630.
AT5G51950	13.778830472	79.612907251	5.77791470856555	Glucose-methanol-choline (GMC) oxidoreductase family protein;(source:Araport11)
AT5G51980	535.4034517985	734.2094929213	1.37132005864919	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)
AT5G52010	1070.1446761049	1618.3460423841	1.51226846100336	C2H2-like zinc finger protein;(source:Araport11)
AT5G52060	1961.9002141987	4424.3755387943	2.25514809916128	A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.
AT5G52070	234.37197625	570.8229677276	2.43554275071997	Agenet domain-containing protein;(source:Araport11)
AT5G52250	40.4735237587	575.0879155714	14.2089905242753	Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response. Functions as a repressor of UV-B signaling.
AT5G52320	1050.2873906665	2015.1043564202	1.91862186895478	member of CYP96A
AT5G52370	491.6975523366	674.7229752644	1.37223171451239	28S ribosomal S34 protein;(source:Araport11)
AT5G52380	184.4342245893	556.7680101957	3.01878900966194	VASCULAR-RELATED NAC-DOMAIN 6;(source:Araport11)
AT5G52410	287.4119966012	437.7486876284	1.5230703408522	oxidoreductase/transition metal ion-binding protein;(source:Araport11)
AT5G52420	572.6083437833	1672.3168092876	2.92052469623195	transmembrane protein;(source:Araport11)
AT5G52450	461.552631729	877.5455679141	1.90129035691286	MATE efflux family protein;(source:Araport11)
